rowId,city_name,town_name,latitude,longitude
120,四日市市,北山町,35.042877,136.589153
121,四日市市,京町,34.976382,136.630548
122,四日市市,九の城町,34.963820,136.614473
123,四日市市,久保田一丁目,34.973391,136.608248
124,四日市市,久保田二丁目,34.974873,136.609967
125,四日市市,蔵町,34.965371,136.633060
126,四日市市,黒田町,35.012701,136.538347
127,四日市市,黄金町,35.027284,136.637441
128,四日市市,小杉新町,34.998992,136.608182
129,四日市市,小杉町,34.991040,136.607757
130,四日市市,寿町,34.951669,136.622173
131,四日市市,小浜町,34.933475,136.616896
132,四日市市,小牧町,35.044574,136.572093
133,四日市市,小生町,34.975133,136.577287
134,四日市市,幸町,34.962196,136.625387
135,四日市市,栄町,34.964228,136.627017
136,四日市市,札場町,35.037121,136.573298
137,四日市市,三郎町,34.974751,136.646747
138,四日市市,三栄町,34.963636,136.623588
139,四日市市,鹿間町,34.930330,136.533362
140,四日市市,芝田一丁目,34.969090,136.607809
141,四日市市,芝田二丁目,34.971313,136.608197
142,四日市市,清水町,34.981265,136.614911
143,四日市市,下海老町,35.016077,136.574677
144,四日市市,下さざらい町,35.019763,136.642652
145,四日市市,下之宮町,35.015406,136.641342
146,四日市市,十七軒町,34.959013,136.623616
147,四日市市,十志町,35.011550,136.644763
148,四日市市,昌栄町,34.958103,136.628292
149,四日市市,松泉町,34.937946,136.617542
150,四日市市,白須賀一丁目,34.989988,136.643178
151,四日市市,白須賀二丁目,34.992234,136.645169
152,四日市市,白須賀三丁目,34.994788,136.646722
153,四日市市,城北町,34.965311,136.610540
154,四日市市,城西町,34.964846,136.603564
155,四日市市,城東町,34.963451,136.609269
156,四日市市,城山町,34.986202,136.632290
157,四日市市,新正一丁目,34.959005,136.616075
158,四日市市,新正二丁目,34.958061,136.619433
159,四日市市,新正三丁目,34.955854,136.622466
160,四日市市,新正四丁目,34.955107,136.616375
161,四日市市,新正五丁目,34.956414,136.613911
162,四日市市,新々町,34.966710,136.629766
163,四日市市,新町,34.966273,136.631012
164,四日市市,新浜町,34.972303,136.634154
165,四日市市,末広町,34.953764,136.630737
166,四日市市,菅原町,34.994600,136.555705
167,四日市市,住吉町,35.009726,136.664645
168,四日市市,諏訪栄町,34.967147,136.620986
169,四日市市,諏訪町,34.965813,136.624235
170,四日市市,曽井町,34.986929,136.575427
171,四日市市,大協町一丁目,34.962192,136.643247
172,四日市市,大協町二丁目,34.968134,136.642872
173,四日市市,平町,35.013619,136.656734
174,四日市市,高旭町,34.935881,136.625632
175,四日市市,高砂町,34.961751,136.636540
176,四日市市,高花平一丁目,34.956546,136.552136
177,四日市市,高花平二丁目,34.954028,136.553084
178,四日市市,高花平三丁目,34.954000,136.550067
179,四日市市,高花平四丁目,34.951516,136.551123
180,四日市市,高花平五丁目,34.951716,136.553986
181,四日市市,高浜新町,34.976827,136.641005
182,四日市市,高浜町,34.977706,136.637276
183,四日市市,高見台一丁目,35.060818,136.562542
184,四日市市,高見台二丁目,35.062928,136.560580
185,四日市市,宝町,34.937298,136.620176
186,四日市市,垂坂新町,35.002824,136.609426
187,四日市市,垂坂町,35.008097,136.614816
188,四日市市,千歳町,34.954598,136.635694
189,四日市市,中部,34.968674,136.625570
190,四日市市,千代田町,35.031613,136.620504
191,四日市市,寺方町,34.993087,136.564505
192,四日市市,堂ケ山町,34.951636,136.508563
193,四日市市,東新町,34.974783,136.635148
194,四日市市,東邦町,34.944493,136.630591
195,四日市市,ときわ一丁目,34.966984,136.598381
196,四日市市,ときわ二丁目,34.968299,136.595575
197,四日市市,ときわ三丁目,34.964174,136.593612
198,四日市市,ときわ四丁目,34.963293,136.596339
199,四日市市,ときわ五丁目,34.962213,136.599473
200,四日市市,泊小柳町,34.937527,136.602934
201,四日市市,泊町,34.939336,136.599258
202,四日市市,泊山崎町,34.940877,136.595954
203,四日市市,富州原町,35.009382,136.658793
204,四日市市,富田一丁目,35.004636,136.650954
205,四日市市,富田二丁目,35.005321,136.655354
206,四日市市,富田三丁目,35.008079,136.652029
207,四日市市,富田四丁目,35.008629,136.648856
208,四日市市,富田一色町,35.006568,136.662842
209,四日市市,富田栄町,35.010022,136.646737
210,四日市市,富田浜町,34.996462,136.651504
211,四日市市,富田浜元町,35.000146,136.653622
212,四日市市,中川原一丁目,34.967124,136.604700
213,四日市市,中川原二丁目,34.969754,136.603493
214,四日市市,中川原三丁目,34.970200,136.600791
215,四日市市,中川原四丁目,34.971084,136.597519
216,四日市市,中里町,34.931053,136.617037
217,四日市市,中納屋町,34.964253,136.634915
218,四日市市,中野町,35.043992,136.560243
219,四日市市,中浜田町,34.961928,136.618860
220,四日市市,中町,34.969153,136.629331
221,四日市市,中村町,35.026525,136.610062
222,四日市市,七つ屋町,34.937678,136.625533
223,四日市市,西伊倉町,34.975109,136.600950
224,四日市市,西浦一丁目,34.969917,136.617213
225,四日市市,西浦二丁目,34.972988,136.618679
226,四日市市,西大鐘町,35.043313,136.602125
227,四日市市,西新地,34.969737,136.621613
228,四日市市,西末広町,34.960003,136.630734
229,四日市市,西富田二丁目,35.014132,136.652037
230,四日市市,西富田三丁目,35.017164,136.646262
231,四日市市,西富田町,35.013600,136.646724
232,四日市市,西浜田町,34.962661,136.613816
233,四日市市,西日野町,34.953326,136.587007
234,四日市市,西町,34.972235,136.622504
235,四日市市,西松本町,34.969500,136.584530
236,四日市市,西村町,35.054045,136.554585
237,四日市市,西山町,34.962854,136.518435
238,四日市市,野田一丁目,34.979201,136.612750
239,四日市市,野田二丁目,34.980756,136.607539
240,四日市市,八王子町,34.954455,136.564019
241,四日市市,八幡町,34.971257,136.629892
242,四日市市,八田一丁目,34.992051,136.639410
243,四日市市,八田二丁目,34.994027,136.640847
244,四日市市,八田三丁目,34.996844,136.642807
245,四日市市,羽津町,34.989095,136.636045
246,四日市市,羽津中一丁目,34.992092,136.634281
247,四日市市,羽津中二丁目,34.994139,136.635287
248,四日市市,羽津中三丁目,34.995918,136.636924
249,四日市市,羽津山町,34.988656,136.627874
250,四日市市,浜旭町,34.929770,136.625396
251,四日市市,浜一色町,34.978177,136.631319
252,四日市市,浜園町,34.995627,136.653361
253,四日市市,浜田町,34.963971,136.620040
254,四日市市,浜町,34.967633,136.635245
255,四日市市,万古町,34.982512,136.625415
256,四日市市,東ケ谷,35.001589,136.607022
257,四日市市,東垂坂町,35.005989,136.620297
258,四日市市,東富田町,35.002112,136.655773
259,四日市市,東日野一丁目,34.958543,136.598175
260,四日市市,東日野二丁目,34.954957,136.597018
261,四日市市,東日野町,34.958068,136.593195
262,四日市市,東茂福町,34.997592,136.649126
263,四日市市,広永町,35.030744,136.640995
264,四日市市,富士町,34.984415,136.639697
265,四日市市,富双一丁目,35.000498,136.658141
266,四日市市,富双二丁目,35.003806,136.662801
267,四日市市,別名一丁目,34.994757,136.627097
268,四日市市,別名二丁目,34.996186,136.623918
269,四日市市,別名三丁目,34.999004,136.626566
270,四日市市,別名四丁目,34.997118,136.628732
271,四日市市,別名五丁目,34.996273,136.632735
272,四日市市,別名六丁目,34.998767,136.632511
273,四日市市,別山一丁目,34.971565,136.559711
274,四日市市,別山二丁目,34.969293,136.561679
275,四日市市,別山三丁目,34.967990,136.559267
276,四日市市,別山四丁目,34.970162,136.558200
277,四日市市,堀木一丁目,34.971527,136.614048
278,四日市市,堀木二丁目,34.974477,136.615722
279,四日市市,本町,34.962304,136.630242
280,四日市市,前田町,34.936699,136.593790
281,四日市市,蒔田一丁目,35.016117,136.650089
282,四日市市,蒔田二丁目,35.016851,136.651821
283,四日市市,蒔田三丁目,35.018054,136.653375
284,四日市市,蒔田四丁目,35.018175,136.648065
285,四日市市,まきの木台一丁目,35.037240,136.570137
286,四日市市,まきの木台二丁目,35.038831,136.568613
287,四日市市,まきの木台三丁目,35.038710,136.571397
288,四日市市,松寺一丁目,35.020391,136.654574
289,四日市市,松寺二丁目,35.022772,136.655521
290,四日市市,松寺三丁目,35.022774,136.652093
291,四日市市,松原町,35.010914,136.655209
292,四日市市,松本一丁目,34.965405,136.591706
293,四日市市,松本二丁目,34.968698,136.592815
294,四日市市,松本三丁目,34.970118,136.589371
295,四日市市,松本四丁目,34.967953,136.587280
296,四日市市,松本五丁目,34.966881,136.589524
297,四日市市,松本六丁目,34.964986,136.588095
298,四日市市,美里町,34.960789,136.508754
299,四日市市,御薗町一丁目,34.932669,136.623869
300,四日市市,御薗町二丁目,34.933380,136.620821
301,四日市市,三滝台一丁目,34.976466,136.572346
302,四日市市,三滝台二丁目,34.973332,136.572631
303,四日市市,三滝台三丁目,34.974645,136.569723
304,四日市市,三滝台四丁目,34.974913,136.566687
305,四日市市,三田町,34.941285,136.659102
306,四日市市,三ツ谷町,34.982426,136.629872
307,四日市市,三ツ谷東町,34.981219,136.633565
308,四日市市,緑丘町,34.994364,136.622509
309,四日市市,南いかるが町,35.001197,136.629059
310,四日市市,南起町,34.954890,136.627068
311,四日市市,南小松町,34.921555,136.558347
312,四日市市,南垂坂町,35.004095,136.612243
313,四日市市,南富田町,35.002729,136.649538
314,四日市市,南納屋町,34.962295,136.633368
315,四日市市,南浜田町,34.961102,136.616761
316,四日市市,南松本町,34.967145,136.579811
317,四日市市,宮東町一丁目,34.942367,136.624846
318,四日市市,宮東町二丁目,34.940486,136.623505
319,四日市市,宮東町三丁目,34.939320,136.623524
320,四日市市,海山道町一丁目,34.944666,136.620614
321,四日市市,海山道町二丁目,34.943146,136.623346
322,四日市市,海山道町三丁目,34.940431,136.620126
323,四日市市,みゆきケ丘一丁目,34.994033,136.616880
324,四日市市,みゆきケ丘二丁目,34.998172,136.616326
325,四日市市,室山町,34.955993,136.578089
326,四日市市,茂福町,35.000030,136.646837
327,四日市市,元新町,34.967682,136.628376
328,四日市市,元町,34.971030,136.621855
329,四日市市,森カ山町,34.931301,136.583018
330,四日市市,安島一丁目,34.967657,136.616384
331,四日市市,安島二丁目,34.969588,136.612881
332,四日市市,八千代台一丁目,35.029482,136.585590
333,四日市市,八千代台二丁目,35.028489,136.582959
334,四日市市,八千代台三丁目,35.030554,136.581218
335,四日市市,柳町,34.934221,136.620183
336,四日市市,山分町,35.026782,136.632450
337,四日市市,山手町,34.992589,136.624478
338,四日市市,山之一色町,35.012655,136.600898
339,四日市市,山村町,35.038090,136.637627
340,四日市市,六名町,34.939773,136.527672
341,四日市市,和無田町,34.939495,136.517379
342,四日市市,陶栄町,34.978792,136.625841
343,四日市市,本郷町,34.978841,136.621458
344,四日市市,滝川町,34.975505,136.623877
345,四日市市,末永町,34.976466,136.619632
346,桑名市,さくらの丘,35.067411,136.654108
347,桑名市,伊賀町,35.059468,136.699104
348,桑名市,一色町,35.059309,136.689630
349,桑名市,益生町,35.058068,136.680220
350,桑名市,駅元町,35.068353,136.685648
351,桑名市,霞町一丁目,35.064172,136.670334
352,桑名市,霞町二丁目,35.063596,136.670953
353,桑名市,外堀,35.060038,136.694479
354,桑名市,掛樋,35.057837,136.688155
355,桑名市,萱町,35.058381,136.691912
356,桑名市,吉津屋町,35.062755,136.692304
357,桑名市,吉之丸,35.065605,136.699735
358,桑名市,宮町,35.067767,136.695204
359,桑名市,宮通,35.064269,136.695216
360,桑名市,京橋町,35.063462,136.691950
361,桑名市,京町,35.063391,136.693991
362,桑名市,桑栄町,35.066694,136.684726
363,桑名市,元赤須賀,35.061204,136.699936
364,桑名市,江戸町,35.066048,136.696287
365,桑名市,高塚町一丁目,35.070148,136.673231
366,桑名市,高塚町二丁目,35.072037,136.673133
367,桑名市,高塚町三丁目,35.070594,136.671678
368,桑名市,高塚町四丁目,35.072254,136.671532
369,桑名市,高塚町五丁目,35.070711,136.670179
370,桑名市,高塚町六丁目,35.071347,136.668858
371,桑名市,今中町,35.068165,136.690323
372,桑名市,今片町,35.067428,136.691405
373,桑名市,今北町,35.068567,136.691235
374,桑名市,紺屋町,35.062524,136.692976
375,桑名市,桜通,35.064927,136.674049
376,桑名市,三ツ矢橋,35.058329,136.682842
377,桑名市,三栄町,35.065642,136.690230
378,桑名市,三崎通,35.066758,136.693722
379,桑名市,三之丸,35.066185,136.696990
380,桑名市,参宮通,35.068957,136.687888
381,桑名市,汐見町一丁目,35.067026,136.672194
382,桑名市,汐見町二丁目,35.067515,136.672019
383,桑名市,汐見町三丁目,35.067367,136.669932
384,桑名市,寿町一丁目,35.066503,136.686407
385,桑名市,寿町二丁目,35.065550,136.685213
386,桑名市,寿町三丁目,35.065614,136.687882
387,桑名市,住吉町,35.069647,136.694428
388,桑名市,春日町,35.067819,136.694566
389,桑名市,小山台一丁目,35.128057,136.634799
390,桑名市,小山台二丁目,35.128383,136.630728
391,桑名市,松ノ木一丁目,35.077235,136.647160
392,桑名市,松ノ木二丁目,35.076187,136.643756
393,桑名市,松ノ木三丁目,35.077367,136.640742
394,桑名市,松ノ木四丁目,35.077111,136.636922
395,桑名市,松ノ木五丁目,35.075177,136.638968
396,桑名市,松ノ木六丁目,35.075311,136.641271
397,桑名市,松ノ木七丁目,35.072656,136.643696
398,桑名市,松ノ木八丁目,35.075117,136.645961
399,桑名市,松並町一丁目,35.065897,136.675193
400,桑名市,松並町二丁目,35.065753,136.672799
401,桑名市,城山台,35.051339,136.656515
402,桑名市,常盤町,35.064724,136.690308
403,桑名市,職人町,35.064383,136.694723
404,桑名市,新屋敷,35.057230,136.692772
405,桑名市,新西方一丁目,35.072209,136.662932
406,桑名市,新西方二丁目,35.073576,136.659779
407,桑名市,新西方三丁目,35.074384,136.656448
408,桑名市,新西方四丁目,35.070096,136.656137
409,桑名市,新西方五丁目,35.070134,136.658452
410,桑名市,新西方六丁目,35.068962,136.660332
411,桑名市,新西方七丁目,35.066768,136.660311
412,桑名市,新西方八丁目,35.069110,136.654386
413,桑名市,新倉持,35.060105,136.664295
414,桑名市,新地,35.056679,136.679915
415,桑名市,新築町,35.063314,136.690511
416,桑名市,新町,35.059415,136.691252
417,桑名市,新矢田一丁目,35.059662,136.682235
418,桑名市,新矢田二丁目,35.060905,136.683652
419,桑名市,神楽町一丁目,35.063100,136.670358
420,桑名市,神楽町二丁目,35.062377,136.670357
421,桑名市,神成町一丁目,35.073929,136.675885
422,桑名市,神成町二丁目,35.075110,136.676256
423,桑名市,星見ヶ丘一丁目,35.075732,136.635285
424,桑名市,星見ヶ丘二丁目,35.075558,136.632957
425,桑名市,星見ヶ丘三丁目,35.075169,136.630478
426,桑名市,星見ヶ丘四丁目,35.071708,136.629250
427,桑名市,星見ヶ丘五丁目,35.069428,136.630743
428,桑名市,星見ヶ丘六丁目,35.067008,136.633722
429,桑名市,星見ヶ丘七丁目,35.068250,136.635130
430,桑名市,星見ヶ丘八丁目,35.071034,136.634512
431,桑名市,星見ヶ丘九丁目,35.073422,136.634011
432,桑名市,清水町,35.067774,136.692965
433,桑名市,清竹の丘,35.073868,136.669418
434,桑名市,西正和台一丁目,35.051407,136.631726
435,桑名市,西正和台二丁目,35.050017,136.632587
436,桑名市,西正和台三丁目,35.049650,136.630787
437,桑名市,西正和台四丁目,35.048646,136.631181
438,桑名市,西正和台五丁目,35.048012,136.631903
439,桑名市,西鍋屋町,35.056664,136.687060
440,桑名市,西矢田町,35.057352,136.683156
441,桑名市,青葉町一丁目,35.067574,136.673935
442,桑名市,青葉町二丁目,35.068166,136.673128
443,桑名市,赤尾台一丁目,35.051138,136.624082
444,桑名市,赤尾台二丁目,35.049895,136.623219
445,桑名市,赤尾台三丁目,35.048822,136.624583
446,桑名市,赤尾台四丁目,35.047673,136.622045
447,桑名市,赤尾台五丁目,35.047142,136.623783
448,桑名市,赤尾台六丁目,35.046985,136.626606
449,桑名市,赤尾台七丁目,35.048522,136.626961
450,桑名市,赤尾台八丁目,35.050120,136.627296
451,桑名市,赤尾台九丁目,35.051561,136.626077
452,桑名市,千代田町,35.059186,136.683896
453,桑名市,川口町,35.067353,136.696462
454,桑名市,川崎町,35.099307,136.665601
455,桑名市,船馬町,35.068721,136.695657
456,桑名市,相生町,35.066637,136.692448
457,桑名市,相川町,35.057799,136.685895
458,桑名市,多度町下野代,35.115377,136.648941
459,桑名市,多度町古野,35.143991,136.599657
460,桑名市,多度町戸津,35.132559,136.644894
461,桑名市,多度町御衣野,35.108227,136.633078
462,桑名市,多度町肱江,35.125468,136.648791
463,桑名市,多度町香取,35.136433,136.652348
464,桑名市,多度町小山,35.123212,136.632155
465,桑名市,多度町上之郷,35.137480,136.661221
466,桑名市,多度町多度,35.133916,136.627023
467,桑名市,多度町多度一丁目,35.132378,136.631436
468,桑名市,多度町多度二丁目,35.130473,136.631003
469,桑名市,多度町大鳥居,35.120908,136.661570
470,桑名市,多度町中須,35.129011,136.657128
471,桑名市,多度町猪飼,35.119193,136.623021
472,桑名市,多度町東平賀,35.162513,136.646203
473,桑名市,多度町南之郷,35.127902,136.666455
474,桑名市,多度町美鹿,35.155117,136.584837
475,桑名市,多度町福永,35.146287,136.654970
476,桑名市,多度町平古,35.158204,136.651400
477,桑名市,多度町北猪飼,35.122927,136.617131
478,桑名市,多度町柚井,35.142449,136.635051
479,桑名市,多度町力尾,35.106507,136.613616
480,桑名市,太一丸,35.070127,136.692480
481,桑名市,大央町,35.061482,136.689876
482,桑名市,大山田一丁目,35.078884,136.640439
483,桑名市,大山田二丁目,35.081380,136.639627
484,桑名市,大山田三丁目,35.083281,136.638831
485,桑名市,大山田四丁目,35.084756,136.633663
486,桑名市,大山田五丁目,35.083110,136.634254
487,桑名市,大山田六丁目,35.081366,136.637078
488,桑名市,大山田七丁目,35.080852,136.635242
489,桑名市,大山田八丁目,35.078665,136.637355
490,桑名市,大字安永,35.049870,136.679549
491,桑名市,大字下深谷部,35.095879,136.657110
492,桑名市,大字嘉例川,35.086959,136.619114
493,桑名市,大字蛎塚新田,35.086370,136.663957
494,桑名市,大字額田,35.067009,136.639182
495,桑名市,大字萱町,35.031723,136.695891
496,桑名市,大字桑部,35.048519,136.648826
497,桑名市,大字桑名,35.072865,136.691952
498,桑名市,大字五反田,35.077428,136.614690
499,桑名市,大字江場,35.051222,136.692204
500,桑名市,大字今島,35.110954,136.662390
501,桑名市,大字坂井,35.059273,136.631460
502,桑名市,大字志知,35.053421,136.609417
503,桑名市,大字小貝須,35.050991,136.699194
504,桑名市,大字小泉,35.037573,136.688487
505,桑名市,大字上深谷部,35.106655,136.652994
506,桑名市,大字上之輪新田,35.084007,136.683589
507,桑名市,大字上野,35.062858,136.666543
508,桑名市,大字森忠,35.072360,136.623513
509,桑名市,大字星川,35.068843,136.627199
510,桑名市,大字西金井,35.050531,136.662636
511,桑名市,大字西汰上,35.085944,136.671348
512,桑名市,大字西別所,35.063117,136.660236
513,桑名市,大字西方,35.074007,136.665192
514,桑名市,大字赤須賀,35.059548,136.702423
515,桑名市,大字赤尾,35.050952,136.629362
516,桑名市,大字増田,35.056475,136.646340
517,桑名市,大字太夫,35.064130,136.667524
518,桑名市,大字太平町,35.032251,136.706222
519,桑名市,大字大貝須,35.040263,136.696760
520,桑名市,大字大仲新田,35.078879,136.610151
521,桑名市,大字大福,35.051818,136.685771
522,桑名市,大字地蔵,35.053256,136.703612
523,桑名市,大字島田,35.054085,136.620913
524,桑名市,大字東金井,35.050738,136.670729
525,桑名市,大字東汰上,35.086188,136.675330
526,桑名市,大字東方,35.070580,136.680518
527,桑名市,大字東野,35.057393,136.697226
528,桑名市,大字能部,35.051716,136.636818
529,桑名市,大字播磨,35.086125,136.654318
530,桑名市,大字繁松新田,35.055027,136.673282
531,桑名市,大字尾野山,35.065406,136.679250
532,桑名市,大字稗田,35.055826,136.658183
533,桑名市,大字福岡町,35.026933,136.705463
534,桑名市,大字福江,35.033582,136.695504
535,桑名市,大字福地,35.033128,136.699461
536,桑名市,大字福島,35.076557,136.688982
537,桑名市,大字芳ケ崎,35.071954,136.617833
538,桑名市,大字北別所,35.071055,136.674169
539,桑名市,大字本願寺,35.054985,136.689105
540,桑名市,大字矢田,35.059386,136.678553
541,桑名市,大字友村,35.058892,136.624018
542,桑名市,大字立田町,35.041913,136.704992
543,桑名市,大字蓮花寺,35.070203,136.651470
544,桑名市,大字和泉,35.043486,136.686485
545,桑名市,筑紫,35.072140,136.611522
546,桑名市,中央町一丁目,35.064079,136.684353
547,桑名市,中央町二丁目,35.062566,136.684038
548,桑名市,中央町三丁目,35.063602,136.687832
549,桑名市,中央町四丁目,35.062105,136.687395
550,桑名市,中央町五丁目,35.060611,136.686689
551,桑名市,中山町,35.068199,136.624314
552,桑名市,長島町浦安,35.030585,136.732281
553,桑名市,長島町押付,35.102675,136.704382
554,桑名市,長島町横満蔵,35.053392,136.727528
555,桑名市,長島町下坂手,35.112554,136.676035
556,桑名市,長島町鎌ケ地,35.081609,136.713930
557,桑名市,長島町間々,35.106835,136.692719
558,桑名市,長島町駒江,35.080822,136.704009
559,桑名市,長島町源部外面,35.086942,136.708329
560,桑名市,長島町高座,35.108276,136.687908
561,桑名市,長島町十日外面,35.084329,136.697529
562,桑名市,長島町出口,35.101920,136.697292
563,桑名市,長島町小島,35.111192,136.701611
564,桑名市,長島町松ケ島,35.088559,136.713112
565,桑名市,長島町松蔭,35.038525,136.732045
566,桑名市,長島町松之木,35.128931,136.673663
567,桑名市,長島町上坂手,35.118600,136.676929
568,桑名市,長島町新所,35.123100,136.684405
569,桑名市,長島町杉江,35.121903,136.678770
570,桑名市,長島町西外面,35.093864,136.689980
571,桑名市,長島町西外面市街,35.092392,136.699188
572,桑名市,長島町西川,35.116896,136.686028
573,桑名市,長島町赤地,35.069857,136.713042
574,桑名市,長島町千倉,35.102584,136.680154
575,桑名市,長島町大倉,35.107328,136.701399
576,桑名市,長島町大島,35.075518,136.706533
577,桑名市,長島町中川,35.114552,136.690880
578,桑名市,長島町長島下町,35.092345,136.700082
579,桑名市,長島町長島萱町,35.094475,136.700925
580,桑名市,長島町長島中町,35.093421,136.700093
581,桑名市,長島町殿名,35.095675,136.706495
582,桑名市,長島町東殿名,35.097360,136.711405
583,桑名市,長島町白鶏,35.043810,136.719317
